vce	V(vout)	I(Ib)	Ic(Q1)
Step Information: Ib=0  (Run: 1/6)
1.810000000000001e+000	1.810000e+000	4.000000e-006	4.759586e-004
1.820000000000001e+000	1.820000e+000	4.000000e-006	4.760060e-004
1.830000000000001e+000	1.830000e+000	4.000000e-006	4.760533e-004
1.840000000000001e+000	1.840000e+000	4.000000e-006	4.761006e-004
1.850000000000001e+000	1.850000e+000	4.000000e-006	4.761479e-004
1.860000000000001e+000	1.860000e+000	4.000000e-006	4.761952e-004
1.870000000000001e+000	1.870000e+000	4.000000e-006	4.762426e-004
1.880000000000001e+000	1.880000e+000	4.000000e-006	4.762899e-004
1.890000000000002e+000	1.890000e+000	4.000000e-006	4.763372e-004
1.900000000000002e+000	1.900000e+000	4.000000e-006	4.763845e-004
1.910000000000002e+000	1.910000e+000	4.000000e-006	4.764319e-004
1.920000000000002e+000	1.920000e+000	4.000000e-006	4.764792e-004
1.930000000000002e+000	1.930000e+000	4.000000e-006	4.765265e-004
1.940000000000002e+000	1.940000e+000	4.000000e-006	4.765739e-004
1.950000000000002e+000	1.950000e+000	4.000000e-006	4.766212e-004
1.960000000000002e+000	1.960000e+000	4.000000e-006	4.766685e-004
1.970000000000002e+000	1.970000e+000	4.000000e-006	4.767158e-004
1.980000000000002e+000	1.980000e+000	4.000000e-006	4.767631e-004
1.990000000000002e+000	1.990000e+000	4.000000e-006	4.768105e-004
2.000000000000001e+000	2.000000e+000	4.000000e-006	4.768578e-004
2.010000000000001e+000	2.010000e+000	4.000000e-006	4.769051e-004
2.020000000000001e+000	2.020000e+000	4.000000e-006	4.769524e-004
2.030000000000001e+000	2.030000e+000	4.000000e-006	4.769998e-004
2.040000000000001e+000	2.040000e+000	4.000000e-006	4.770471e-004
2.050000000000000e+000	2.050000e+000	4.000000e-006	4.770944e-004
2.060000000000000e+000	2.060000e+000	4.000000e-006	4.771417e-004
2.070000000000000e+000	2.070000e+000	4.000000e-006	4.771891e-004
2.080000000000000e+000	2.080000e+000	4.000000e-006	4.772364e-004
2.089999999999999e+000	2.090000e+000	4.000000e-006	4.772837e-004
2.099999999999999e+000	2.100000e+000	4.000000e-006	4.773310e-004
2.109999999999999e+000	2.110000e+000	4.000000e-006	4.773783e-004
2.119999999999999e+000	2.120000e+000	4.000000e-006	4.774257e-004
2.129999999999999e+000	2.130000e+000	4.000000e-006	4.774730e-004
2.139999999999998e+000	2.140000e+000	4.000000e-006	4.775203e-004
2.149999999999998e+000	2.150000e+000	4.000000e-006	4.775677e-004
2.159999999999998e+000	2.160000e+000	4.000000e-006	4.776150e-004
2.169999999999998e+000	2.170000e+000	4.000000e-006	4.776623e-004
2.179999999999998e+000	2.180000e+000	4.000000e-006	4.777096e-004
2.189999999999997e+000	2.190000e+000	4.000000e-006	4.777570e-004
2.199999999999997e+000	2.200000e+000	4.000000e-006	4.778043e-004
2.209999999999997e+000	2.210000e+000	4.000000e-006	4.778516e-004
2.219999999999997e+000	2.220000e+000	4.000000e-006	4.778989e-004
2.229999999999996e+000	2.230000e+000	4.000000e-006	4.779462e-004
2.239999999999996e+000	2.240000e+000	4.000000e-006	4.779936e-004
2.249999999999996e+000	2.250000e+000	4.000000e-006	4.780409e-004
2.259999999999996e+000	2.260000e+000	4.000000e-006	4.780882e-004
2.269999999999996e+000	2.270000e+000	4.000000e-006	4.781355e-004
2.279999999999995e+000	2.280000e+000	4.000000e-006	4.781829e-004
2.289999999999995e+000	2.290000e+000	4.000000e-006	4.782302e-004
2.299999999999995e+000	2.300000e+000	4.000000e-006	4.782775e-004
2.309999999999995e+000	2.310000e+000	4.000000e-006	4.783248e-004
2.319999999999995e+000	2.320000e+000	4.000000e-006	4.783722e-004
2.329999999999994e+000	2.330000e+000	4.000000e-006	4.784195e-004
2.339999999999994e+000	2.340000e+000	4.000000e-006	4.784668e-004
2.349999999999994e+000	2.350000e+000	4.000000e-006	4.785141e-004
2.359999999999994e+000	2.360000e+000	4.000000e-006	4.785614e-004
2.369999999999993e+000	2.370000e+000	4.000000e-006	4.786088e-004
2.379999999999993e+000	2.380000e+000	4.000000e-006	4.786561e-004
2.389999999999993e+000	2.390000e+000	4.000000e-006	4.787034e-004
2.399999999999993e+000	2.400000e+000	4.000000e-006	4.787508e-004
2.409999999999993e+000	2.410000e+000	4.000000e-006	4.787981e-004
2.419999999999992e+000	2.420000e+000	4.000000e-006	4.788454e-004
2.429999999999992e+000	2.430000e+000	4.000000e-006	4.788927e-004
2.439999999999992e+000	2.440000e+000	4.000000e-006	4.789401e-004
2.449999999999992e+000	2.450000e+000	4.000000e-006	4.789874e-004
2.459999999999992e+000	2.460000e+000	4.000000e-006	4.790347e-004
2.469999999999991e+000	2.470000e+000	4.000000e-006	4.790820e-004
2.479999999999991e+000	2.480000e+000	4.000000e-006	4.791293e-004
2.489999999999991e+000	2.490000e+000	4.000000e-006	4.791767e-004
2.499999999999991e+000	2.500000e+000	4.000000e-006	4.792240e-004
2.509999999999991e+000	2.510000e+000	4.000000e-006	4.792713e-004
2.519999999999990e+000	2.520000e+000	4.000000e-006	4.793186e-004
2.529999999999990e+000	2.530000e+000	4.000000e-006	4.793660e-004
2.539999999999990e+000	2.540000e+000	4.000000e-006	4.794133e-004
2.549999999999990e+000	2.550000e+000	4.000000e-006	4.794606e-004
2.559999999999989e+000	2.560000e+000	4.000000e-006	4.795079e-004
2.569999999999989e+000	2.570000e+000	4.000000e-006	4.795553e-004
2.579999999999989e+000	2.580000e+000	4.000000e-006	4.796026e-004
2.589999999999989e+000	2.590000e+000	4.000000e-006	4.796499e-004
2.599999999999989e+000	2.600000e+000	4.000000e-006	4.796972e-004
2.609999999999988e+000	2.610000e+000	4.000000e-006	4.797446e-004
2.619999999999988e+000	2.620000e+000	4.000000e-006	4.797919e-004
2.629999999999988e+000	2.630000e+000	4.000000e-006	4.798392e-004
2.639999999999988e+000	2.640000e+000	4.000000e-006	4.798865e-004
2.649999999999988e+000	2.650000e+000	4.000000e-006	4.799339e-004
2.659999999999987e+000	2.660000e+000	4.000000e-006	4.799812e-004
2.669999999999987e+000	2.670000e+000	4.000000e-006	4.800285e-004
2.679999999999987e+000	2.680000e+000	4.000000e-006	4.800758e-004
2.689999999999987e+000	2.690000e+000	4.000000e-006	4.801232e-004
2.699999999999986e+000	2.700000e+000	4.000000e-006	4.801705e-004
2.709999999999986e+000	2.710000e+000	4.000000e-006	4.802178e-004
2.719999999999986e+000	2.720000e+000	4.000000e-006	4.802651e-004
2.729999999999986e+000	2.730000e+000	4.000000e-006	4.803124e-004
2.739999999999986e+000	2.740000e+000	4.000000e-006	4.803598e-004
2.749999999999985e+000	2.750000e+000	4.000000e-006	4.804071e-004
2.759999999999985e+000	2.760000e+000	4.000000e-006	4.804544e-004
2.769999999999985e+000	2.770000e+000	4.000000e-006	4.805017e-004
2.779999999999985e+000	2.780000e+000	4.000000e-006	4.805491e-004
2.789999999999985e+000	2.790000e+000	4.000000e-006	4.805964e-004
2.799999999999984e+000	2.800000e+000	4.000000e-006	4.806437e-004
2.809999999999984e+000	2.810000e+000	4.000000e-006	4.806911e-004
2.819999999999984e+000	2.820000e+000	4.000000e-006	4.807384e-004
2.829999999999984e+000	2.830000e+000	4.000000e-006	4.807857e-004
2.839999999999983e+000	2.840000e+000	4.000000e-006	4.808330e-004
2.849999999999983e+000	2.850000e+000	4.000000e-006	4.808803e-004
2.859999999999983e+000	2.860000e+000	4.000000e-006	4.809277e-004
2.869999999999983e+000	2.870000e+000	4.000000e-006	4.809750e-004
2.879999999999983e+000	2.880000e+000	4.000000e-006	4.810223e-004
2.889999999999982e+000	2.890000e+000	4.000000e-006	4.810696e-004
2.899999999999982e+000	2.900000e+000	4.000000e-006	4.811170e-004
2.909999999999982e+000	2.910000e+000	4.000000e-006	4.811643e-004
2.919999999999982e+000	2.920000e+000	4.000000e-006	4.812116e-004
2.929999999999982e+000	2.930000e+000	4.000000e-006	4.812589e-004
2.939999999999981e+000	2.940000e+000	4.000000e-006	4.813063e-004
2.949999999999981e+000	2.950000e+000	4.000000e-006	4.813536e-004
2.959999999999981e+000	2.960000e+000	4.000000e-006	4.814009e-004
2.969999999999981e+000	2.970000e+000	4.000000e-006	4.814482e-004
2.979999999999980e+000	2.980000e+000	4.000000e-006	4.814955e-004
2.989999999999980e+000	2.990000e+000	4.000000e-006	4.815429e-004
3.000000000000000e+000	3.000000e+000	4.000000e-006	4.815902e-004
Step Information: Ib=6µ  (Run: 4/6)
0.000000000000000e+000	0.000000e+000	6.000000e-006	-5.885765e-006
1.000000000000000e-002	1.000000e-002	6.000000e-006	-3.116025e-006
2.000000000000000e-002	2.000000e-002	6.000000e-006	8.975783e-007
3.000000000000000e-002	3.000000e-002	6.000000e-006	6.686854e-006
4.000000000000000e-002	4.000000e-002	6.000000e-006	1.498308e-005
5.000000000000000e-002	5.000000e-002	6.000000e-006	2.676393e-005
6.000000000000001e-002	6.000000e-002	6.000000e-006	4.328309e-005
7.000000000000001e-002	7.000000e-002	6.000000e-006	6.604914e-005
8.000000000000000e-002	8.000000e-002	6.000000e-006	9.669997e-005
9.000000000000000e-002	9.000000e-002	6.000000e-006	1.367093e-004
9.999999999999999e-002	1.000000e-001	6.000000e-006	1.868919e-004
1.100000000000000e-001	1.100000e-001	6.000000e-006	2.467853e-004
1.200000000000000e-001	1.200000e-001	6.000000e-006	3.141664e-004
1.300000000000000e-001	1.300000e-001	6.000000e-006	3.850866e-004
1.400000000000000e-001	1.400000e-001	6.000000e-006	4.546472e-004
1.500000000000000e-001	1.500000e-001	6.000000e-006	5.182696e-004
1.600000000000000e-001	1.600000e-001	6.000000e-006	5.728157e-004
1.700000000000000e-001	1.700000e-001	6.000000e-006	6.170265e-004
1.800000000000000e-001	1.800000e-001	6.000000e-006	6.512484e-004
1.900000000000000e-001	1.900000e-001	6.000000e-006	6.768039e-004
2.000000000000000e-001	2.000000e-001	6.000000e-006	6.953817e-004
2.100000000000001e-001	2.100000e-001	6.000000e-006	7.086276e-004
2.200000000000001e-001	2.200000e-001	6.000000e-006	7.179452e-004
2.300000000000001e-001	2.300000e-001	6.000000e-006	7.244414e-004
2.400000000000001e-001	2.400000e-001	6.000000e-006	7.289462e-004
2.500000000000001e-001	2.500000e-001	6.000000e-006	7.320625e-004
2.600000000000001e-001	2.600000e-001	6.000000e-006	7.342185e-004
2.700000000000001e-001	2.700000e-001	6.000000e-006	7.357142e-004
2.800000000000001e-001	2.800000e-001	6.000000e-006	7.367575e-004
2.900000000000001e-001	2.900000e-001	6.000000e-006	7.374917e-004
3.000000000000001e-001	3.000000e-001	6.000000e-006	7.380152e-004
3.100000000000001e-001	3.100000e-001	6.000000e-006	7.383951e-004
3.200000000000001e-001	3.200000e-001	6.000000e-006	7.386772e-004
3.300000000000001e-001	3.300000e-001	6.000000e-006	7.388929e-004
3.400000000000001e-001	3.400000e-001	6.000000e-006	7.390634e-004
3.500000000000001e-001	3.500000e-001	6.000000e-006	7.392032e-004
3.600000000000002e-001	3.600000e-001	6.000000e-006	7.393221e-004
3.700000000000002e-001	3.700000e-001	6.000000e-006	7.394268e-004
3.800000000000002e-001	3.800000e-001	6.000000e-006	7.395219e-004
3.900000000000002e-001	3.900000e-001	6.000000e-006	7.396103e-004
4.000000000000002e-001	4.000000e-001	6.000000e-006	7.396944e-004
4.100000000000002e-001	4.100000e-001	6.000000e-006	7.397754e-004
4.200000000000002e-001	4.200000e-001	6.000000e-006	7.398544e-004
4.300000000000002e-001	4.300000e-001	6.000000e-006	7.399319e-004
4.400000000000002e-001	4.400000e-001	6.000000e-006	7.400086e-004
4.500000000000002e-001	4.500000e-001	6.000000e-006	7.400846e-004
4.600000000000002e-001	4.600000e-001	6.000000e-006	7.401601e-004
4.700000000000003e-001	4.700000e-001	6.000000e-006	7.402353e-004
4.800000000000003e-001	4.800000e-001	6.000000e-006	7.403104e-004
4.900000000000003e-001	4.900000e-001	6.000000e-006	7.403853e-004
5.000000000000002e-001	5.000000e-001	6.000000e-006	7.404601e-004
5.100000000000002e-001	5.100000e-001	6.000000e-006	7.405349e-004
5.200000000000002e-001	5.200000e-001	6.000000e-006	7.406095e-004
5.300000000000003e-001	5.300000e-001	6.000000e-006	7.406842e-004
5.400000000000003e-001	5.400000e-001	6.000000e-006	7.407589e-004
5.500000000000003e-001	5.500000e-001	6.000000e-006	7.408335e-004
5.600000000000003e-001	5.600000e-001	6.000000e-006	7.409081e-004
5.700000000000003e-001	5.700000e-001	6.000000e-006	7.409828e-004
5.800000000000003e-001	5.800000e-001	6.000000e-006	7.410574e-004
5.900000000000003e-001	5.900000e-001	6.000000e-006	7.411320e-004
6.000000000000003e-001	6.000000e-001	6.000000e-006	7.412066e-004
6.100000000000003e-001	6.100000e-001	6.000000e-006	7.412813e-004
6.200000000000003e-001	6.200000e-001	6.000000e-006	7.413559e-004
6.300000000000003e-001	6.300000e-001	6.000000e-006	7.414305e-004
6.400000000000004e-001	6.400000e-001	6.000000e-006	7.415051e-004
6.500000000000004e-001	6.500000e-001	6.000000e-006	7.415797e-004
6.600000000000004e-001	6.600000e-001	6.000000e-006	7.416543e-004
6.700000000000004e-001	6.700000e-001	6.000000e-006	7.417289e-004
6.800000000000004e-001	6.800000e-001	6.000000e-006	7.418036e-004
6.900000000000004e-001	6.900000e-001	6.000000e-006	7.418781e-004
7.000000000000004e-001	7.000000e-001	6.000000e-006	7.419527e-004
7.100000000000004e-001	7.100000e-001	6.000000e-006	7.420274e-004
7.200000000000004e-001	7.200000e-001	6.000000e-006	7.421020e-004
7.300000000000004e-001	7.300000e-001	6.000000e-006	7.421766e-004
7.400000000000004e-001	7.400000e-001	6.000000e-006	7.422512e-004
7.500000000000004e-001	7.500000e-001	6.000000e-006	7.423258e-004
7.600000000000005e-001	7.600000e-001	6.000000e-006	7.424004e-004
7.700000000000005e-001	7.700000e-001	6.000000e-006	7.424750e-004
7.800000000000005e-001	7.800000e-001	6.000000e-006	7.425497e-004
7.900000000000005e-001	7.900000e-001	6.000000e-006	7.426243e-004
8.000000000000005e-001	8.000000e-001	6.000000e-006	7.426989e-004
8.100000000000005e-001	8.100000e-001	6.000000e-006	7.427735e-004
8.200000000000005e-001	8.200000e-001	6.000000e-006	7.428481e-004
8.300000000000005e-001	8.300000e-001	6.000000e-006	7.429227e-004
8.400000000000005e-001	8.400000e-001	6.000000e-006	7.429973e-004
8.500000000000005e-001	8.500000e-001	6.000000e-006	7.430720e-004
8.600000000000005e-001	8.600000e-001	6.000000e-006	7.431465e-004
8.700000000000006e-001	8.700000e-001	6.000000e-006	7.432211e-004
8.800000000000006e-001	8.800000e-001	6.000000e-006	7.432958e-004
8.900000000000006e-001	8.900000e-001	6.000000e-006	7.433704e-004
9.000000000000006e-001	9.000000e-001	6.000000e-006	7.434450e-004
9.100000000000006e-001	9.100000e-001	6.000000e-006	7.435196e-004
9.200000000000006e-001	9.200000e-001	6.000000e-006	7.435942e-004
9.300000000000006e-001	9.300000e-001	6.000000e-006	7.436688e-004
9.400000000000006e-001	9.400000e-001	6.000000e-006	7.437434e-004
9.500000000000006e-001	9.500000e-001	6.000000e-006	7.438181e-004
9.600000000000006e-001	9.600000e-001	6.000000e-006	7.438927e-004
9.700000000000006e-001	9.700000e-001	6.000000e-006	7.439673e-004
9.800000000000007e-001	9.800000e-001	6.000000e-006	7.440419e-004
9.900000000000007e-001	9.900000e-001	6.000000e-006	7.441165e-004
1.000000000000001e+000	1.000000e+000	6.000000e-006	7.441911e-004
1.010000000000001e+000	1.010000e+000	6.000000e-006	7.442657e-004
1.020000000000001e+000	1.020000e+000	6.000000e-006	7.443404e-004
1.030000000000001e+000	1.030000e+000	6.000000e-006	7.444149e-004
1.040000000000001e+000	1.040000e+000	6.000000e-006	7.444895e-004
1.050000000000001e+000	1.050000e+000	6.000000e-006	7.445642e-004
1.060000000000001e+000	1.060000e+000	6.000000e-006	7.446388e-004
1.070000000000001e+000	1.070000e+000	6.000000e-006	7.447134e-004
1.080000000000001e+000	1.080000e+000	6.000000e-006	7.447880e-004
1.090000000000001e+000	1.090000e+000	6.000000e-006	7.448626e-004
1.100000000000001e+000	1.100000e+000	6.000000e-006	7.449372e-004
1.110000000000001e+000	1.110000e+000	6.000000e-006	7.450118e-004
1.120000000000001e+000	1.120000e+000	6.000000e-006	7.450865e-004
1.130000000000001e+000	1.130000e+000	6.000000e-006	7.451611e-004
1.140000000000001e+000	1.140000e+000	6.000000e-006	7.452357e-004
1.150000000000001e+000	1.150000e+000	6.000000e-006	7.453103e-004
1.160000000000001e+000	1.160000e+000	6.000000e-006	7.453849e-004
1.170000000000001e+000	1.170000e+000	6.000000e-006	7.454595e-004
1.180000000000001e+000	1.180000e+000	6.000000e-006	7.455341e-004
1.190000000000001e+000	1.190000e+000	6.000000e-006	7.456088e-004
1.200000000000001e+000	1.200000e+000	6.000000e-006	7.456833e-004
1.210000000000001e+000	1.210000e+000	6.000000e-006	7.457579e-004
1.220000000000001e+000	1.220000e+000	6.000000e-006	7.458326e-004
1.230000000000001e+000	1.230000e+000	6.000000e-006	7.459072e-004
1.240000000000001e+000	1.240000e+000	6.000000e-006	7.459818e-004
1.250000000000001e+000	1.250000e+000	6.000000e-006	7.460564e-004
1.260000000000001e+000	1.260000e+000	6.000000e-006	7.461310e-004
1.270000000000001e+000	1.270000e+000	6.000000e-006	7.462056e-004
1.280000000000001e+000	1.280000e+000	6.000000e-006	7.462802e-004
1.290000000000001e+000	1.290000e+000	6.000000e-006	7.463549e-004
1.300000000000001e+000	1.300000e+000	6.000000e-006	7.464295e-004
1.310000000000001e+000	1.310000e+000	6.000000e-006	7.465041e-004
1.320000000000001e+000	1.320000e+000	6.000000e-006	7.465787e-004
1.330000000000001e+000	1.330000e+000	6.000000e-006	7.466533e-004
1.340000000000001e+000	1.340000e+000	6.000000e-006	7.467279e-004
1.350000000000001e+000	1.350000e+000	6.000000e-006	7.468025e-004
1.360000000000001e+000	1.360000e+000	6.000000e-006	7.468772e-004
1.370000000000001e+000	1.370000e+000	6.000000e-006	7.469517e-004
1.380000000000001e+000	1.380000e+000	6.000000e-006	7.470264e-004
1.390000000000001e+000	1.390000e+000	6.000000e-006	7.471010e-004
1.400000000000001e+000	1.400000e+000	6.000000e-006	7.471756e-004
1.410000000000001e+000	1.410000e+000	6.000000e-006	7.472502e-004
1.420000000000001e+000	1.420000e+000	6.000000e-006	7.473248e-004
1.430000000000001e+000	1.430000e+000	6.000000e-006	7.473994e-004
1.440000000000001e+000	1.440000e+000	6.000000e-006	7.474740e-004
1.450000000000001e+000	1.450000e+000	6.000000e-006	7.475486e-004
1.460000000000001e+000	1.460000e+000	6.000000e-006	7.476233e-004
1.470000000000001e+000	1.470000e+000	6.000000e-006	7.476979e-004
1.480000000000001e+000	1.480000e+000	6.000000e-006	7.477725e-004
1.490000000000001e+000	1.490000e+000	6.000000e-006	7.478471e-004
1.500000000000001e+000	1.500000e+000	6.000000e-006	7.479217e-004
1.510000000000001e+000	1.510000e+000	6.000000e-006	7.479963e-004
1.520000000000001e+000	1.520000e+000	6.000000e-006	7.480709e-004
1.530000000000001e+000	1.530000e+000	6.000000e-006	7.481456e-004
1.540000000000001e+000	1.540000e+000	6.000000e-006	7.482201e-004
1.550000000000001e+000	1.550000e+000	6.000000e-006	7.482948e-004
1.560000000000001e+000	1.560000e+000	6.000000e-006	7.483694e-004
1.570000000000001e+000	1.570000e+000	6.000000e-006	7.484440e-004
1.580000000000001e+000	1.580000e+000	6.000000e-006	7.485186e-004
1.590000000000001e+000	1.590000e+000	6.000000e-006	7.485932e-004
1.600000000000001e+000	1.600000e+000	6.000000e-006	7.486678e-004
1.610000000000001e+000	1.610000e+000	6.000000e-006	7.487424e-004
1.620000000000001e+000	1.620000e+000	6.000000e-006	7.488171e-004
1.630000000000001e+000	1.630000e+000	6.000000e-006	7.488917e-004
1.640000000000001e+000	1.640000e+000	6.000000e-006	7.489663e-004
1.650000000000001e+000	1.650000e+000	6.000000e-006	7.490409e-004
1.660000000000001e+000	1.660000e+000	6.000000e-006	7.491155e-004
1.670000000000001e+000	1.670000e+000	6.000000e-006	7.491901e-004
1.680000000000001e+000	1.680000e+000	6.000000e-006	7.492647e-004
1.690000000000001e+000	1.690000e+000	6.000000e-006	7.493393e-004
1.700000000000001e+000	1.700000e+000	6.000000e-006	7.494140e-004
1.710000000000001e+000	1.710000e+000	6.000000e-006	7.494885e-004
1.720000000000001e+000	1.720000e+000	6.000000e-006	7.495632e-004
1.730000000000001e+000	1.730000e+000	6.000000e-006	7.496378e-004
1.740000000000001e+000	1.740000e+000	6.000000e-006	7.497124e-004
1.750000000000001e+000	1.750000e+000	6.000000e-006	7.497870e-004
1.760000000000001e+000	1.760000e+000	6.000000e-006	7.498616e-004
1.770000000000001e+000	1.770000e+000	6.000000e-006	7.499362e-004
1.780000000000001e+000	1.780000e+000	6.000000e-006	7.500108e-004
1.790000000000001e+000	1.790000e+000	6.000000e-006	7.500855e-004
1.800000000000001e+000	1.800000e+000	6.000000e-006	7.501601e-004
1.810000000000001e+000	1.810000e+000	6.000000e-006	7.502347e-004
1.820000000000001e+000	1.820000e+000	6.000000e-006	7.503093e-004
1.830000000000001e+000	1.830000e+000	6.000000e-006	7.503839e-004
1.840000000000001e+000	1.840000e+000	6.000000e-006	7.504585e-004
1.850000000000001e+000	1.850000e+000	6.000000e-006	7.505331e-004
1.860000000000001e+000	1.860000e+000	6.000000e-006	7.506078e-004
1.870000000000001e+000	1.870000e+000	6.000000e-006	7.506824e-004
1.880000000000001e+000	1.880000e+000	6.000000e-006	7.507569e-004
1.890000000000002e+000	1.890000e+000	6.000000e-006	7.508316e-004
1.900000000000002e+000	1.900000e+000	6.000000e-006	7.509062e-004
1.910000000000002e+000	1.910000e+000	6.000000e-006	7.509808e-004
1.920000000000002e+000	1.920000e+000	6.000000e-006	7.510554e-004
1.930000000000002e+000	1.930000e+000	6.000000e-006	7.511301e-004
1.940000000000002e+000	1.940000e+000	6.000000e-006	7.512046e-004
1.950000000000002e+000	1.950000e+000	6.000000e-006	7.512792e-004
1.960000000000002e+000	1.960000e+000	6.000000e-006	7.513539e-004
1.970000000000002e+000	1.970000e+000	6.000000e-006	7.514285e-004
1.980000000000002e+000	1.980000e+000	6.000000e-006	7.515031e-004
1.990000000000002e+000	1.990000e+000	6.000000e-006	7.515777e-004
2.000000000000001e+000	2.000000e+000	6.000000e-006	7.516523e-004
2.010000000000001e+000	2.010000e+000	6.000000e-006	7.517269e-004
2.020000000000001e+000	2.020000e+000	6.000000e-006	7.518015e-004
2.030000000000001e+000	2.030000e+000	6.000000e-006	7.518762e-004
2.040000000000001e+000	2.040000e+000	6.000000e-006	7.519508e-004
2.050000000000000e+000	2.050000e+000	6.000000e-006	7.520253e-004
2.060000000000000e+000	2.060000e+000	6.000000e-006	7.521000e-004
2.070000000000000e+000	2.070000e+000	6.000000e-006	7.521746e-004
2.080000000000000e+000	2.080000e+000	6.000000e-006	7.522492e-004
2.089999999999999e+000	2.090000e+000	6.000000e-006	7.523238e-004
2.099999999999999e+000	2.100000e+000	6.000000e-006	7.523984e-004
2.109999999999999e+000	2.110000e+000	6.000000e-006	7.524730e-004
2.119999999999999e+000	2.120000e+000	6.000000e-006	7.525476e-004
2.129999999999999e+000	2.130000e+000	6.000000e-006	7.526223e-004
2.139999999999998e+000	2.140000e+000	6.000000e-006	7.526969e-004
2.149999999999998e+000	2.150000e+000	6.000000e-006	7.527715e-004
2.159999999999998e+000	2.160000e+000	6.000000e-006	7.528461e-004
2.169999999999998e+000	2.170000e+000	6.000000e-006	7.529207e-004
2.179999999999998e+000	2.180000e+000	6.000000e-006	7.529953e-004
2.189999999999997e+000	2.190000e+000	6.000000e-006	7.530699e-004
2.199999999999997e+000	2.200000e+000	6.000000e-006	7.531446e-004
2.209999999999997e+000	2.210000e+000	6.000000e-006	7.532192e-004
2.219999999999997e+000	2.220000e+000	6.000000e-006	7.532937e-004
2.229999999999996e+000	2.230000e+000	6.000000e-006	7.533684e-004
2.239999999999996e+000	2.240000e+000	6.000000e-006	7.534430e-004
2.249999999999996e+000	2.250000e+000	6.000000e-006	7.535176e-004
2.259999999999996e+000	2.260000e+000	6.000000e-006	7.535922e-004
2.269999999999996e+000	2.270000e+000	6.000000e-006	7.536668e-004
2.279999999999995e+000	2.280000e+000	6.000000e-006	7.537414e-004
2.289999999999995e+000	2.290000e+000	6.000000e-006	7.538160e-004
2.299999999999995e+000	2.300000e+000	6.000000e-006	7.538907e-004
2.309999999999995e+000	2.310000e+000	6.000000e-006	7.539653e-004
2.319999999999995e+000	2.320000e+000	6.000000e-006	7.540399e-004
2.329999999999994e+000	2.330000e+000	6.000000e-006	7.541145e-004
2.339999999999994e+000	2.340000e+000	6.000000e-006	7.541891e-004
2.349999999999994e+000	2.350000e+000	6.000000e-006	7.542637e-004
2.359999999999994e+000	2.360000e+000	6.000000e-006	7.543383e-004
2.369999999999993e+000	2.370000e+000	6.000000e-006	7.544130e-004
2.379999999999993e+000	2.380000e+000	6.000000e-006	7.544876e-004
2.389999999999993e+000	2.390000e+000	6.000000e-006	7.545621e-004
2.399999999999993e+000	2.400000e+000	6.000000e-006	7.546368e-004
2.409999999999993e+000	2.410000e+000	6.000000e-006	7.547114e-004
2.419999999999992e+000	2.420000e+000	6.000000e-006	7.547860e-004
2.429999999999992e+000	2.430000e+000	6.000000e-006	7.548606e-004
2.439999999999992e+000	2.440000e+000	6.000000e-006	7.549352e-004
2.449999999999992e+000	2.450000e+000	6.000000e-006	7.550098e-004
2.459999999999992e+000	2.460000e+000	6.000000e-006	7.550844e-004
2.469999999999991e+000	2.470000e+000	6.000000e-006	7.551591e-004
2.479999999999991e+000	2.480000e+000	6.000000e-006	7.552337e-004
2.489999999999991e+000	2.490000e+000	6.000000e-006	7.553083e-004
2.499999999999991e+000	2.500000e+000	6.000000e-006	7.553829e-004
2.509999999999991e+000	2.510000e+000	6.000000e-006	7.554575e-004
2.519999999999990e+000	2.520000e+000	6.000000e-006	7.555321e-004
2.529999999999990e+000	2.530000e+000	6.000000e-006	7.556067e-004
2.539999999999990e+000	2.540000e+000	6.000000e-006	7.556814e-004
2.549999999999990e+000	2.550000e+000	6.000000e-006	7.557560e-004
2.559999999999989e+000	2.560000e+000	6.000000e-006	7.558306e-004
2.569999999999989e+000	2.570000e+000	6.000000e-006	7.559052e-004
2.579999999999989e+000	2.580000e+000	6.000000e-006	7.559798e-004
2.589999999999989e+000	2.590000e+000	6.000000e-006	7.560544e-004
2.599999999999989e+000	2.600000e+000	6.000000e-006	7.561290e-004
2.609999999999988e+000	2.610000e+000	6.000000e-006	7.562036e-004
2.619999999999988e+000	2.620000e+000	6.000000e-006	7.562782e-004
2.629999999999988e+000	2.630000e+000	6.000000e-006	7.563528e-004
2.639999999999988e+000	2.640000e+000	6.000000e-006	7.564275e-004
2.649999999999988e+000	2.650000e+000	6.000000e-006	7.565021e-004
2.659999999999987e+000	2.660000e+000	6.000000e-006	7.565767e-004
2.669999999999987e+000	2.670000e+000	6.000000e-006	7.566513e-004
2.679999999999987e+000	2.680000e+000	6.000000e-006	7.567259e-004
2.689999999999987e+000	2.690000e+000	6.000000e-006	7.568005e-004
2.699999999999986e+000	2.700000e+000	6.000000e-006	7.568751e-004
2.709999999999986e+000	2.710000e+000	6.000000e-006	7.569498e-004
2.719999999999986e+000	2.720000e+000	6.000000e-006	7.570244e-004
2.729999999999986e+000	2.730000e+000	6.000000e-006	7.570990e-004
2.739999999999986e+000	2.740000e+000	6.000000e-006	7.571736e-004
2.749999999999985e+000	2.750000e+000	6.000000e-006	7.572482e-004
2.759999999999985e+000	2.760000e+000	6.000000e-006	7.573228e-004
